opportunity_id,account_id,account,seller_id,sales_agent,manager,regional_office,product_id,product,product_series,account_sector,account_country,deal_stage,engage_date,close_date,close_value,close_quarter,close_month,close_week_start,sales_cycle_days,purchase_type_observed
K44PIQTN,A057,Rantouch,S032,Vicki Laflamme,Celia Rouche,West,P003,GTX Plus Basic,GTX,telecommunications,United States,Won,2017-08-01,2017-09-26,1193,2017-Q3,2017-09,2017-09-25,56,Repeat observed purchase
K44WX2BT,A047,Massive Dynamic,S010,Donn Cantrell,Rocco Neubert,East,P006,MG Advanced,MG,entertainment,United States,Won,2017-05-16,2017-08-13,3351,2017-Q3,2017-08,2017-08-07,89,Repeat observed purchase
K4ETVW4H,A002,Betasoloin,S002,Boris Faz,Rocco Neubert,East,P007,MG Special,MG,medical,United States,Won,2017-03-16,2017-05-12,53,2017-Q2,2017-05,2017-05-08,57,Repeat observed purchase
K4GL9NDX,A085,dambase,S017,Jonathan Berthelot,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,marketing,United States,Lost,2017-10-02,2017-12-17,0,2017-Q4,2017-12,2017-12-11,76,
K4HVGBVH,A026,Gekko & Co,S007,Corliss Cosme,Cara Losch,East,P004,GTX Plus Pro,GTX,retail,United States,Won,2017-02-06,2017-05-22,5505,2017-Q2,2017-05,2017-05-22,105,Repeat observed purchase
K4KNZQY6,A060,Scotfind,S021,Markita Hansen,Celia Rouche,West,P004,GTX Plus Pro,GTX,software,United States,Lost,2017-05-15,2017-08-07,0,2017-Q3,2017-08,2017-08-07,84,
K4N74V6U,A011,Codehow,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,software,United States,Won,2017-11-24,2017-12-04,5110,2017-Q4,2017-12,2017-12-04,10,Repeat observed purchase
K4VP5HK4,A002,Betasoloin,S010,Donn Cantrell,Rocco Neubert,East,P006,MG Advanced,MG,medical,United States,Won,2017-02-18,2017-05-08,3602,2017-Q2,2017-05,2017-05-08,79,Repeat observed purchase
K4Y8R0FX,A067,Streethex,S009,Darcel Schlecht,Melvin Marxen,Central,P007,MG Special,MG,retail,Belgium,Won,2017-03-19,2017-06-04,65,2017-Q2,2017-06,2017-05-29,77,Repeat observed purchase
K53BC1T9,A015,Domzoom,S001,Anna Snelling,Dustin Brinkmann,Central,P007,MG Special,MG,entertainment,United States,Lost,2016-11-26,2017-03-27,0,2017-Q1,2017-03,2017-03-27,121,
K5CWSFCW,A006,Blackzim,S011,Elease Gluck,Celia Rouche,West,P005,GTX Pro,GTX,retail,United States,Engaging,2016-12-21,,,,,,,
K5D2IP27,A045,Labdrill,S011,Elease Gluck,Celia Rouche,West,P007,MG Special,MG,medical,United States,Won,2017-06-30,2017-07-09,51,2017-Q3,2017-07,2017-07-03,9,Repeat observed purchase
K5DNNWYT,A081,Zencorporation,S030,Rosie Papadopoulos,Cara Losch,East,P005,GTX Pro,GTX,technology,China,Won,2017-10-10,2017-10-11,4575,2017-Q4,2017-10,2017-10-09,1,Repeat observed purchase
K5GFWLKM,,,S002,Boris Faz,Rocco Neubert,East,P003,GTX Plus Basic,GTX,,,Engaging,2017-05-09,,,,,,,
K5NFTQRI,A020,Fasehatice,S016,James Ascencio,Summer Sewald,West,P004,GTX Plus Pro,GTX,retail,United States,Won,2017-06-01,2017-08-16,5770,2017-Q3,2017-08,2017-08-14,76,Repeat observed purchase
K63TD0WD,,,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,,,Engaging,2017-07-31,,,,,,,
K64TY8LU,,,S023,Maureen Marcano,Summer Sewald,West,P007,MG Special,MG,,,Engaging,2017-01-16,,,,,,,
K6M3EX4O,,,S018,Kami Bicknell,Summer Sewald,West,P003,GTX Plus Basic,GTX,,,Engaging,2017-04-15,,,,,,,
K6MTPSB5,,,S020,Lajuana Vencill,Dustin Brinkmann,Central,P002,GTX Basic,GTX,,,Engaging,2017-07-23,,,,,,,
K6TJSGUB,A075,Warephase,S022,Marty Freudenburg,Melvin Marxen,Central,P003,GTX Plus Basic,GTX,services,United States,Won,2017-11-08,2017-11-17,985,2017-Q4,2017-11,2017-11-13,9,Repeat observed purchase
K6ZDH79M,A024,Funholding,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,finance,United States,Won,2017-06-18,2017-08-16,5088,2017-Q3,2017-08,2017-08-14,59,Repeat observed purchase
K7056XS7,A042,Kinnamplus,S030,Rosie Papadopoulos,Cara Losch,East,P006,MG Advanced,MG,retail,United States,Engaging,2017-07-05,,,,,,,
K72CEXGZ,,,S023,Maureen Marcano,Summer Sewald,West,P003,GTX Plus Basic,GTX,,,Engaging,2017-03-20,,,,,,,
K73K8IQ3,A035,Hottechi,S019,Kary Hendrixson,Summer Sewald,West,P002,GTX Basic,GTX,technology,Korea,Won,2017-03-13,2017-05-22,537,2017-Q2,2017-05,2017-05-22,70,Repeat observed purchase
K79T6VNV,A053,Plexzap,S021,Markita Hansen,Celia Rouche,West,P007,MG Special,MG,retail,United States,Lost,2017-09-26,2017-10-03,0,2017-Q4,2017-10,2017-10-02,7,
K7FBRQCA,A027,Genco Pura Olive Oil Company,S001,Anna Snelling,Dustin Brinkmann,Central,P007,MG Special,MG,retail,Italy,Won,2017-06-13,2017-09-25,64,2017-Q3,2017-09,2017-09-25,104,Repeat observed purchase
K7L1RE8B,,,S027,Niesha Huffines,Melvin Marxen,Central,P007,MG Special,MG,,,Prospecting,,,,,,,,
K7TV5UBZ,,,S016,James Ascencio,Summer Sewald,West,P004,GTX Plus Pro,GTX,,,Engaging,2017-05-24,,,,,,,
K83L4L0I,A048,Mathtouch,S030,Rosie Papadopoulos,Cara Losch,East,P006,MG Advanced,MG,marketing,Jordan,Won,2017-05-29,2017-06-17,2918,2017-Q2,2017-06,2017-06-12,19,Repeat observed purchase
K8DHOJWM,A027,Genco Pura Olive Oil Company,S031,Versie Hillebrand,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,retail,Italy,Won,2017-04-20,2017-04-27,4878,2017-Q2,2017-04,2017-04-24,7,Repeat observed purchase
K8FUZHOG,A060,Scotfind,S019,Kary Hendrixson,Summer Sewald,West,P002,GTX Basic,GTX,software,United States,Won,2016-11-28,2017-03-26,576,2017-Q1,2017-03,2017-03-20,118,Repeat observed purchase
K8ITR8PA,,,S027,Niesha Huffines,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,,,Prospecting,,,,,,,,
K8LRZ95S,,,S023,Maureen Marcano,Summer Sewald,West,P003,GTX Plus Basic,GTX,,,Engaging,2017-04-18,,,,,,,
K8RQWTP4,A011,Codehow,S017,Jonathan Berthelot,Melvin Marxen,Central,P007,MG Special,MG,software,United States,Lost,2017-01-22,2017-05-15,0,2017-Q2,2017-05,2017-05-15,113,
K8VBNOW9,A055,Plussunin,S005,Cassey Cress,Rocco Neubert,East,P004,GTX Plus Pro,GTX,retail,United States,Won,2017-07-06,2017-09-01,4791,2017-Q3,2017-09,2017-08-28,57,Repeat observed purchase
K8VSDOP8,A031,Goodsilron,S023,Maureen Marcano,Summer Sewald,West,P004,GTX Plus Pro,GTX,marketing,United States,Won,2017-02-03,2017-03-29,4667,2017-Q1,2017-03,2017-03-27,54,Repeat observed purchase
K8Y7CK9T,A072,Treequote,S022,Marty Freudenburg,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,telecommunications,United States,Won,2017-09-27,2017-10-05,5280,2017-Q4,2017-10,2017-10-02,8,Repeat observed purchase
K94WM7M4,A080,Zathunicon,S010,Donn Cantrell,Rocco Neubert,East,P006,MG Advanced,MG,retail,United States,Lost,2017-06-03,2017-08-27,0,2017-Q3,2017-08,2017-08-21,85,
K96NUCWR,A018,Dontechi,S025,Moses Frase,Dustin Brinkmann,Central,P002,GTX Basic,GTX,software,United States,Lost,2017-03-23,2017-04-01,0,2017-Q2,2017-04,2017-03-27,9,
K98JFWRC,A005,Bioplex,S013,Garret Kinder,Cara Losch,East,P004,GTX Plus Pro,GTX,medical,United States,Lost,2017-11-14,2017-11-28,0,2017-Q4,2017-11,2017-11-27,14,
K9D4DQ3R,A074,Vehement Capital Partners,S030,Rosie Papadopoulos,Cara Losch,East,P007,MG Special,MG,finance,United States,Won,2016-12-17,2017-03-02,48,2017-Q1,2017-03,2017-02-27,75,First observed purchase
K9KGXL2E,A046,Lexiqvolax,S021,Markita Hansen,Celia Rouche,West,P006,MG Advanced,MG,medical,United States,Engaging,2017-12-13,,,,,,,
K9MMOXUC,A039,Iselectrics,S010,Donn Cantrell,Rocco Neubert,East,P004,GTX Plus Pro,GTX,technology,United States,Won,2017-04-03,2017-04-14,5691,2017-Q2,2017-04,2017-04-10,11,Repeat observed purchase
KA6SVT1C,A071,Toughzap,S009,Darcel Schlecht,Melvin Marxen,Central,P006,MG Advanced,MG,retail,United States,Lost,2017-09-15,2017-11-16,0,2017-Q4,2017-11,2017-11-13,62,
KA79LTFF,A018,Dontechi,S009,Darcel Schlecht,Melvin Marxen,Central,P002,GTX Basic,GTX,software,United States,Won,2017-03-20,2017-03-30,604,2017-Q1,2017-03,2017-03-27,10,Repeat observed purchase
KAGK2GQJ,,,S016,James Ascencio,Summer Sewald,West,P004,GTX Plus Pro,GTX,,,Engaging,2017-09-01,,,,,,,
KAHKF9H1,A060,Scotfind,S021,Markita Hansen,Celia Rouche,West,P003,GTX Plus Basic,GTX,software,United States,Won,2017-06-04,2017-06-08,967,2017-Q2,2017-06,2017-06-05,4,Repeat observed purchase
KAPP0SBT,A009,Cancity,S022,Marty Freudenburg,Melvin Marxen,Central,P006,MG Advanced,MG,retail,United States,Lost,2017-05-15,2017-08-21,0,2017-Q3,2017-08,2017-08-21,98,
KAPPUUYY,A084,Zumgoity,S001,Anna Snelling,Dustin Brinkmann,Central,P002,GTX Basic,GTX,medical,United States,Won,2017-08-31,2017-11-24,594,2017-Q4,2017-11,2017-11-20,85,Repeat observed purchase
KATNS4R4,A004,Bioholding,S020,Lajuana Vencill,Dustin Brinkmann,Central,P002,GTX Basic,GTX,medical,Philipines,Lost,2017-02-22,2017-05-22,0,2017-Q2,2017-05,2017-05-22,89,
KAV5TU8X,A049,Nam-zim,S018,Kami Bicknell,Summer Sewald,West,P006,MG Advanced,MG,services,Brazil,Won,2017-02-23,2017-05-06,3208,2017-Q2,2017-05,2017-05-01,72,Repeat observed purchase
KAZ72JJ0,,,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,,,Prospecting,,,,,,,,
KB7DTUXO,A074,Vehement Capital Partners,S030,Rosie Papadopoulos,Cara Losch,East,P005,GTX Pro,GTX,finance,United States,Won,2017-09-09,2017-11-08,5042,2017-Q4,2017-11,2017-11-06,60,Repeat observed purchase
KBG5R0WH,A006,Blackzim,S032,Vicki Laflamme,Celia Rouche,West,P004,GTX Plus Pro,GTX,retail,United States,Lost,2017-06-25,2017-07-02,0,2017-Q3,2017-07,2017-06-26,7,
KBKHKULU,A046,Lexiqvolax,S035,Zane Levy,Summer Sewald,West,P004,GTX Plus Pro,GTX,medical,United States,Won,2017-01-19,2017-03-18,4869,2017-Q1,2017-03,2017-03-13,58,First observed purchase
KBPKLB2X,,,S017,Jonathan Berthelot,Melvin Marxen,Central,P005,GTX Pro,GTX,,,Engaging,2017-08-14,,,,,,,
KBQ16F1I,,,S035,Zane Levy,Summer Sewald,West,P002,GTX Basic,GTX,,,Engaging,2017-03-03,,,,,,,
KBR253C0,,,S018,Kami Bicknell,Summer Sewald,West,P006,MG Advanced,MG,,,Engaging,2017-01-29,,,,,,,
KC324LPK,A058,Ron-tech,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,medical,United States,Won,2017-03-14,2017-05-22,4754,2017-Q2,2017-05,2017-05-22,69,Repeat observed purchase
KCIFANLK,A078,Y-corporation,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,employment,United States,Lost,2017-06-30,2017-07-12,0,2017-Q3,2017-07,2017-07-10,12,
KCTYAQOR,A067,Streethex,S014,Gladys Colclough,Melvin Marxen,Central,P005,GTX Pro,GTX,retail,Belgium,Lost,2017-05-01,2017-08-07,0,2017-Q3,2017-08,2017-08-07,98,
KD27RNU9,A061,Scottech,S025,Moses Frase,Dustin Brinkmann,Central,P002,GTX Basic,GTX,marketing,United States,Lost,2017-07-07,2017-07-15,0,2017-Q3,2017-07,2017-07-10,8,
KD63LC6D,A012,Condax,S019,Kary Hendrixson,Summer Sewald,West,P002,GTX Basic,GTX,medical,United States,Won,2017-05-22,2017-09-25,584,2017-Q3,2017-09,2017-09-25,126,Repeat observed purchase
KD6MB4AP,,,S011,Elease Gluck,Celia Rouche,West,P007,MG Special,MG,,,Engaging,2016-12-11,,,,,,,
KDDN1E4O,A002,Betasoloin,S005,Cassey Cress,Rocco Neubert,East,P003,GTX Plus Basic,GTX,medical,United States,Won,2017-07-05,2017-07-14,1109,2017-Q3,2017-07,2017-07-10,9,Repeat observed purchase
KDNNV952,A049,Nam-zim,S021,Markita Hansen,Celia Rouche,West,P007,MG Special,MG,services,Brazil,Lost,2017-10-17,2017-10-26,0,2017-Q4,2017-10,2017-10-23,9,
KDPBAHOJ,,,S018,Kami Bicknell,Summer Sewald,West,P006,MG Advanced,MG,,,Engaging,2017-06-20,,,,,,,
KDQL1O1A,A014,Dalttechnology,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,software,United States,Lost,2017-09-18,2017-11-05,0,2017-Q4,2017-11,2017-10-30,48,
KDRIBXNQ,A043,Konex,S033,Violet Mclelland,Cara Losch,East,P007,MG Special,MG,technology,United States,Won,2017-06-23,2017-08-15,50,2017-Q3,2017-08,2017-08-14,53,Repeat observed purchase
KDY5FEUO,A078,Y-corporation,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,employment,United States,Won,2017-10-04,2017-12-20,496,2017-Q4,2017-12,2017-12-18,77,Repeat observed purchase
KE7SZLG7,A026,Gekko & Co,S002,Boris Faz,Rocco Neubert,East,P003,GTX Plus Basic,GTX,retail,United States,Won,2017-04-11,2017-06-11,1075,2017-Q2,2017-06,2017-06-05,61,Repeat observed purchase
KE9ZEDS8,A061,Scottech,S014,Gladys Colclough,Melvin Marxen,Central,P007,MG Special,MG,marketing,United States,Won,2016-11-29,2017-03-07,57,2017-Q1,2017-03,2017-03-06,98,Repeat observed purchase
KEE51TPD,A015,Domzoom,S001,Anna Snelling,Dustin Brinkmann,Central,P007,MG Special,MG,entertainment,United States,Won,2017-08-21,2017-11-03,54,2017-Q4,2017-11,2017-10-30,74,Repeat observed purchase
KEF5O2Q6,A003,Betatech,S025,Moses Frase,Dustin Brinkmann,Central,P002,GTX Basic,GTX,medical,Kenya,Lost,2017-03-08,2017-06-26,0,2017-Q2,2017-06,2017-06-26,110,
KF05URX0,,,S007,Corliss Cosme,Cara Losch,East,P007,MG Special,MG,,,Engaging,2017-05-11,,,,,,,
KFPM2LJW,,,S029,Rosalina Dieter,Celia Rouche,West,P002,GTX Basic,GTX,,,Engaging,2016-12-25,,,,,,,
KFSKQ291,A054,Plusstrip,S014,Gladys Colclough,Melvin Marxen,Central,P006,MG Advanced,MG,entertainment,United States,Prospecting,,,,,,,,
KFVI73X6,A017,Donquadtech,S005,Cassey Cress,Rocco Neubert,East,P006,MG Advanced,MG,technology,United States,Won,2017-04-25,2017-05-10,3844,2017-Q2,2017-05,2017-05-08,15,Repeat observed purchase
KFXZNC4N,A076,Xx-holding,S021,Markita Hansen,Celia Rouche,West,P007,MG Special,MG,finance,United States,Lost,2017-07-14,2017-09-11,0,2017-Q3,2017-09,2017-09-11,59,
KFZ37330,A043,Konex,S002,Boris Faz,Rocco Neubert,East,P002,GTX Basic,GTX,technology,United States,Won,2017-10-06,2017-12-14,492,2017-Q4,2017-12,2017-12-11,69,Repeat observed purchase
KG5JIU81,A021,Faxquote,S021,Markita Hansen,Celia Rouche,West,P003,GTX Plus Basic,GTX,telecommunications,United States,Lost,2017-04-05,2017-04-07,0,2017-Q2,2017-04,2017-04-03,2,
KG61YJ92,A075,Warephase,S025,Moses Frase,Dustin Brinkmann,Central,P002,GTX Basic,GTX,services,United States,Won,2017-04-06,2017-06-24,575,2017-Q2,2017-06,2017-06-19,79,Repeat observed purchase
KG9R5M1Y,A018,Dontechi,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,software,United States,Won,2017-10-14,2017-10-18,4810,2017-Q4,2017-10,2017-10-16,4,Repeat observed purchase
KGJL5GHX,A012,Condax,S025,Moses Frase,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,medical,United States,Won,2017-02-23,2017-06-06,956,2017-Q2,2017-06,2017-06-05,103,Repeat observed purchase
KGZL60NI,A064,Sonron,S015,Hayden Neloms,Celia Rouche,West,P003,GTX Plus Basic,GTX,telecommunications,United States,Lost,2017-02-07,2017-05-11,0,2017-Q2,2017-05,2017-05-08,93,
KHG4UMKP,A006,Blackzim,S016,James Ascencio,Summer Sewald,West,P007,MG Special,MG,retail,United States,Won,2017-09-20,2017-11-24,58,2017-Q4,2017-11,2017-11-20,65,Repeat observed purchase
KHQR5AKG,A069,Sunnamplex,S032,Vicki Laflamme,Celia Rouche,West,P006,MG Advanced,MG,marketing,Poland,Lost,2017-10-26,2017-11-04,0,2017-Q4,2017-11,2017-10-30,9,
KHRY7J40,A080,Zathunicon,S005,Cassey Cress,Rocco Neubert,East,P002,GTX Basic,GTX,retail,United States,Won,2017-10-11,2017-11-12,580,2017-Q4,2017-11,2017-11-06,32,Repeat observed purchase
KHWG1W75,A031,Goodsilron,S016,James Ascencio,Summer Sewald,West,P007,MG Special,MG,marketing,United States,Won,2017-07-11,2017-07-18,57,2017-Q3,2017-07,2017-07-17,7,Repeat observed purchase
KHZ3IOKH,A067,Streethex,S020,Lajuana Vencill,Dustin Brinkmann,Central,P004,GTX Plus Pro,GTX,retail,Belgium,Won,2017-11-30,2017-12-29,6340,2017-Q4,2017-12,2017-12-25,29,Repeat observed purchase
KI4LTBV6,A066,Statholdings,S001,Anna Snelling,Dustin Brinkmann,Central,P006,MG Advanced,MG,employment,United States,Lost,2017-10-11,2017-10-13,0,2017-Q4,2017-10,2017-10-09,2,
KIHC1QJQ,A053,Plexzap,S018,Kami Bicknell,Summer Sewald,West,P002,GTX Basic,GTX,retail,United States,Won,2017-02-17,2017-05-09,540,2017-Q2,2017-05,2017-05-08,81,Repeat observed purchase
KIJB458K,A071,Toughzap,S009,Darcel Schlecht,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,retail,United States,Lost,2017-03-24,2017-04-03,0,2017-Q2,2017-04,2017-04-03,10,
KIKG1BGV,A015,Domzoom,S025,Moses Frase,Dustin Brinkmann,Central,P006,MG Advanced,MG,entertainment,United States,Engaging,2017-08-02,,,,,,,
KIKV29M0,,,S009,Darcel Schlecht,Melvin Marxen,Central,P004,GTX Plus Pro,GTX,,,Prospecting,,,,,,,,
KIMUGBN5,A018,Dontechi,S020,Lajuana Vencill,Dustin Brinkmann,Central,P006,MG Advanced,MG,software,United States,Lost,2017-05-24,2017-08-14,0,2017-Q3,2017-08,2017-08-14,82,
KIMW6PXN,A077,Xx-zobam,S008,Daniell Hammack,Rocco Neubert,East,P005,GTX Pro,GTX,entertainment,United States,Won,2017-06-15,2017-06-20,4939,2017-Q2,2017-06,2017-06-19,5,Repeat observed purchase
KIOF5EM0,,,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,,,Prospecting,,,,,,,,
KIP060D0,A051,Ontomedia,S005,Cassey Cress,Rocco Neubert,East,P005,GTX Pro,GTX,employment,United States,Won,2017-02-25,2017-03-08,5040,2017-Q1,2017-03,2017-03-06,11,Repeat observed purchase
KIZOEC3M,A085,dambase,S001,Anna Snelling,Dustin Brinkmann,Central,P003,GTX Plus Basic,GTX,marketing,United States,Lost,2017-10-21,2017-10-23,0,2017-Q4,2017-10,2017-10-23,2,
KJ4NAGS5,A041,Kan-code,S029,Rosalina Dieter,Celia Rouche,West,P007,MG Special,MG,software,United States,Won,2017-08-26,2017-11-16,56,2017-Q4,2017-11,2017-11-13,82,Repeat observed purchase
KJ93MS4W,A079,Yearin,S007,Corliss Cosme,Cara Losch,East,P003,GTX Plus Basic,GTX,retail,United States,Won,2017-08-25,2017-11-02,977,2017-Q4,2017-11,2017-10-30,69,Repeat observed purchase
KJBYGG1S,A048,Mathtouch,S030,Rosie Papadopoulos,Cara Losch,East,P005,GTX Pro,GTX,marketing,Jordan,Won,2017-04-01,2017-05-12,5106,2017-Q2,2017-05,2017-05-08,41,Repeat observed purchase
KJGZN9D4,A056,Rangreen,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,technology,Panama,Won,2017-08-11,2017-11-11,526,2017-Q4,2017-11,2017-11-06,92,Repeat observed purchase
KJHM27ZM,A045,Labdrill,S008,Daniell Hammack,Rocco Neubert,East,P004,GTX Plus Pro,GTX,medical,United States,Engaging,2017-05-15,,,,,,,
KJP1JFKX,A035,Hottechi,S018,Kami Bicknell,Summer Sewald,West,P002,GTX Basic,GTX,technology,Korea,Won,2017-05-16,2017-06-06,533,2017-Q2,2017-06,2017-06-05,21,Repeat observed purchase
KJXB9Q7O,A022,Finhigh,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,finance,United States,Lost,2017-05-18,2017-05-24,0,2017-Q2,2017-05,2017-05-22,6,
KK4VW0ZM,A058,Ron-tech,S027,Niesha Huffines,Melvin Marxen,Central,P006,MG Advanced,MG,medical,United States,Lost,2017-04-18,2017-05-22,0,2017-Q2,2017-05,2017-05-22,34,
KK5YBPU6,A045,Labdrill,S021,Markita Hansen,Celia Rouche,West,P002,GTX Basic,GTX,medical,United States,Won,2017-08-27,2017-08-29,548,2017-Q3,2017-08,2017-08-28,2,Repeat observed purchase
KK7L97V7,A024,Funholding,S009,Darcel Schlecht,Melvin Marxen,Central,P005,GTX Pro,GTX,finance,United States,Won,2017-04-08,2017-04-09,5678,2017-Q2,2017-04,2017-04-03,1,Repeat observed purchase
KKO2EFHS,A034,Hatfan,S016,James Ascencio,Summer Sewald,West,P005,GTX Pro,GTX,services,United States,Lost,2017-10-27,2017-10-29,0,2017-Q4,2017-10,2017-10-23,2,
KKOU11ZD,A010,Cheers,S019,Kary Hendrixson,Summer Sewald,West,P003,GTX Plus Basic,GTX,entertainment,United States,Won,2017-11-30,2017-12-14,1195,2017-Q4,2017-12,2017-12-11,14,Repeat observed purchase
KKRJ6TBY,A060,Scotfind,S008,Daniell Hammack,Rocco Neubert,East,P005,GTX Pro,GTX,software,United States,Engaging,2017-04-01,,,,,,,
KKSMEP2A,A023,Finjob,S032,Vicki Laflamme,Celia Rouche,West,P006,MG Advanced,MG,employment,United States,Lost,2017-03-14,2017-06-21,0,2017-Q2,2017-06,2017-06-19,99,
KKUHAY4O,,,S020,Lajuana Vencill,Dustin Brinkmann,Central,P006,MG Advanced,MG,,,Prospecting,,,,,,,,
KL8PCQXC,A034,Hatfan,S021,Markita Hansen,Celia Rouche,West,P005,GTX Pro,GTX,services,United States,Lost,2017-10-06,2017-10-15,0,2017-Q4,2017-10,2017-10-09,9,
KLBW3TOH,A031,Goodsilron,S018,Kami Bicknell,Summer Sewald,West,P004,GTX Plus Pro,GTX,marketing,United States,Won,2017-10-31,2017-11-09,5512,2017-Q4,2017-11,2017-11-06,9,Repeat observed purchase
KLIOLWPC,A070,The New York Inquirer,S008,Daniell Hammack,Rocco Neubert,East,P005,GTX Pro,GTX,medical,United States,Lost,2017-08-13,2017-08-17,0,2017-Q3,2017-08,2017-08-14,4,
KLPVD6LR,A005,Bioplex,S028,Reed Clapper,Rocco Neubert,East,P002,GTX Basic,GTX,medical,United States,Lost,2017-07-13,2017-07-21,0,2017-Q3,2017-07,2017-07-17,8,
KLUS7RVS,A052,Opentech,S031,Versie Hillebrand,Dustin Brinkmann,Central,P007,MG Special,MG,finance,United States,Prospecting,,,,,,,,
KLZ95C62,A085,dambase,S001,Anna Snelling,Dustin Brinkmann,Central,P007,MG Special,MG,marketing,United States,Lost,2017-05-10,2017-08-21,0,2017-Q3,2017-08,2017-08-21,103,
KM0RKC4Q,A035,Hottechi,S032,Vicki Laflamme,Celia Rouche,West,P002,GTX Basic,GTX,technology,Korea,Lost,2017-07-05,2017-07-06,0,2017-Q3,2017-07,2017-07-03,1,
KM1D04JS,,,S016,James Ascencio,Summer Sewald,West,P003,GTX Plus Basic,GTX,,,Engaging,2017-02-16,,,,,,,
KMB8TJ0I,,,S015,Hayden Neloms,Celia Rouche,West,P006,MG Advanced,MG,,,Engaging,2017-03-24,,,,,,,
KMBY0IGV,A014,Dalttechnology,S018,Kami Bicknell,Summer Sewald,West,P007,MG Special,MG,software,United States,Won,2017-10-11,2017-10-12,48,2017-Q4,2017-10,2017-10-09,1,Repeat observed purchase
KMGXUADZ,A059,Rundofase,S014,Gladys Colclough,Melvin Marxen,Central,P005,GTX Pro,GTX,technology,United States,Won,2017-05-24,2017-08-06,5109,2017-Q3,2017-08,2017-07-31,74,Repeat observed purchase
KMJMLQ4P,A062,Silis,S008,Daniell Hammack,Rocco Neubert,East,P007,MG Special,MG,medical,United States,Won,2017-07-25,2017-08-01,61,2017-Q3,2017-08,2017-07-31,7,Repeat observed purchase
KMLW6GXY,A041,Kan-code,S032,Vicki Laflamme,Celia Rouche,West,P006,MG Advanced,MG,software,United States,Lost,2017-07-04,2017-07-12,0,2017-Q3,2017-07,2017-07-10,8,
KMRR1P94,A072,Treequote,S017,Jonathan Berthelot,Melvin Marxen,Central,P002,GTX Basic,GTX,telecommunications,United States,Lost,2017-11-01,2017-11-17,0,2017-Q4,2017-11,2017-11-13,16,
KN3H2R4V,A078,Y-corporation,S035,Zane Levy,Summer Sewald,West,P002,GTX Basic,GTX,employment,United States,Lost,2017-05-18,2017-06-25,0,2017-Q2,2017-06,2017-06-19,38,
KN4LCS4D,,,S025,Moses Frase,Dustin Brinkmann,Central,P007,MG Special,MG,,,Prospecting,,,,,,,,
KNH4ZX85,A004,Bioholding,S017,Jonathan Berthelot,Melvin Marxen,Central,P007,MG Special,MG,medical,Philipines,Won,2017-10-29,2017-10-31,62,2017-Q4,2017-10,2017-10-30,2,Repeat observed purchase
KNLMLTJH,A072,Treequote,S001,Anna Snelling,Dustin Brinkmann,Central,P007,MG Special,MG,telecommunications,United States,Won,2017-01-13,2017-03-27,58,2017-Q1,2017-03,2017-03-27,73,Repeat observed purchase
KNN6C4O3,A032,Green-Plus,S018,Kami Bicknell,Summer Sewald,West,P005,GTX Pro,GTX,services,United States,Won,2017-12-02,2017-12-15,4899,2017-Q4,2017-12,2017-12-11,13,Repeat observed purchase
KNY1OSAB,A045,Labdrill,S023,Maureen Marcano,Summer Sewald,West,P005,GTX Pro,GTX,medical,United States,Won,2016-11-11,2017-03-14,4899,2017-Q1,2017-03,2017-03-13,123,Repeat observed purchase
